id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label,province_fixed,province_names,is_noise,noise_reasons
article_1994,https://vnexpress.net/chuyen-vien-cong-nghe-dang-quang-hoa-hau-hoan-vu-viet-nam-4904594.html,Chuyên viên công nghệ đăng quang Hoa hậu Hoàn vũ Việt Nam,"Khánh Hòa: Nguyễn Hoàng Phương Linh, 26 tuổi, chuyên viên kỹ thuật công nghệ thông tin, đăng quang Hoa hậu Hoàn vũ Việt Nam 2025.",Other,2025-06-21T23:19:00+07:00,VnExpress,data/images/article_1994_image.png,non-clickbait,True,Khánh Hòa,False,
article_0645,https://thanhnien.vn/iran-giang-con-thinh-no-israel-thiet-hai-nang-185250622143307224.htm,"Iran giáng cơn thịnh nộ, Israel thiệt hại nặng",Ít nhất 86 người bị thương và nhiều khu vực bị phá hủy quy mô lớn ở Israel sau khi Iran dội hàng loạt tên lửa vào Israel ngày 22.6.,Quốc tế,2025-06-22T14:46:00+07:00,Thanh Niên,data/images/article_0645_image.png,clickbait,False,,False,
article_1161,https://vnexpress.net/dau-tu-ket-hop-nghi-duong-tai-ban-mong-resort-funfair-4898355.html,Đầu tư kết hợp nghỉ dưỡng tại Bản Mòng Resort & Funfair,Chính sách thuê lại trọn đời với khoản lợi nhuận 5% một năm bằng USD tại Bản Mòng Resort & Funfair đáp ứng nhu cầu nghỉ dưỡng kết hợp đầu tư.,Other,2025-06-16T08:00:00+07:00,VnExpress,data/images/article_1161_image.png,non-clickbait,False,,False,
article_0167,https://www.saostar.vn/giai-tri/huynh-hieu-minh-don-nhan-tin-ngoai-y-muon-202506211822535618.html,Huỳnh Hiểu Minh đón nhận tin ngoài ý muốn,Phản ứng của Huỳnh Hiểu Minh trước tin ngoài ý muốn khiến netizen không khỏi bất ngờ.,Giải trí & Showbiz,2025-06-21T18:23:49.437+07:00,SaoStar,data/images/article_0167_image.png,clickbait,False,,False,
article_3706,https://www.24h.com.vn/suc-khoe-doi-song/an-nhieu-thit-co-hai-than-khong-nguoi-bi-suy-than-can-luu-y-gi-c62a1674637.html,"Ăn nhiều thịt có hại thận không, người bị suy thận cần lưu ý gì?","Ăn nhiều thịt, nhất là thịt đỏ có thể gây hại thận. Đặc biệt đối với người có sẵn các vấn đề về thận hoặc suy thận cần lưu ý khi ăn thịt.",Sức khỏe & Đời sống,2025-06-21T19:00:00+07:00,24h,data/images/article_3706_image.png,clickbait,False,,False,
article_1566,https://www.saostar.vn/sao-sport/chot-lich-tran-play-off-v-league-2024-25-cong-phuong-se-da-o-dau-202506201520390607.html,Chốt lịch trận play-off V.League 2024/25: Công Phượng sẽ đá ở đâu?,Trận play-off quyết định tấm vé cuối cùng lên chơi V.League 2025/2026 diễn ra lúc 18h00 ngày 27/6/2025. Đây là trận đấu dự kiến có sự góp mặt của Công Phượng.,Thể thao,2025-06-20T15:24:43.147+07:00,SaoStar,data/images/article_1566_image.png,clickbait,False,,False,
article_2236,https://vnexpress.net/10-000-lo-nuoc-hoa-chanel-bvlgari-ysl-gia-bi-phat-hien-4904610.html,"7 người bị bắt vì liên quan 10.000 lọ nước hoa Chanel, Bvlgari, Ysl giả","TP HCM: Vợ chồng Lư Hưng Phát, 30 tuổi, cùng đồng phạm bị cáo buộc nhập nước hoa giả nhãn hiệu Chanel, Bvlgari, Ysl và rao bán trên mạng xã hội.",Other,2025-06-21T23:07:00+07:00,VnExpress,data/images/article_2236_image.png,non-clickbait,True,TP HCM,False,
article_0042,https://vnexpress.net/ha-noi-su-dung-loat-xe-ve-sinh-moi-truong-moi-4903980.html,Hà Nội sử dụng loạt xe vệ sinh môi trường mới,"Nhằm tạo đột phá trong công tác bảo vệ môi trường đô thị, Hà Nội đưa vào hàng loạt xe thu gom, vận chuyển rác thải và vệ sinh môi trường hiện đại.",Tin tức tổng hợp,2025-06-20T09:27:00+07:00,VnExpress,data/images/article_0042_image.png,non-clickbait,False,,False,
article_2917,https://www.saostar.vn/du-lich-kham-pha/nu-you-tuber-han-quoc-kham-pha-an-do-theo-cach-khong-giong-ai-202506181743394348.html,"Nữ YouTuber Hàn Quốc khám phá Ấn Độ theo cách khác lạ, doanh thu khiến ai cũng trầm trồ",Nữ YouTuber người Hàn - Potato Turtle đang trở thành hiện tượng mạng qua các vlog du lịch tại Ấn Độ với những tình huống 'cười ra nước mắt'.,Du lịch & Ẩm thực,2025-06-18T17:43:40.373+07:00,SaoStar,data/images/article_2917_image.png,clickbait,False,,False,
article_3372,https://thanhnien.vn/crossover-co-trung-dai-ly-can-rang-chiu-lo-ford-territory-lan-dau-vuot-mazda-cx-5-185250620162336261.htm,"Crossover cỡ trung: Đại lý 'cắn răng' chịu lỗ, Ford Territory lần đầu vượt Mazda CX-5","Động thái giảm giá ""tất tay"" để kích cầu của hãng xe và đại lý giúp Ford Territory đạt doanh số tháng 5.2025 gần 1.500 xe, lần đầu vượt mặt đối thủ Mazda CX-5 trong cuộc đua ở phân khúc SUV, crossover cỡ trung tại Việt Nam.",Other,2025-06-23T15:48:00+07:00,Thanh Niên,data/images/article_3372_image.png,clickbait,False,,False,
article_3516,https://tuoitre.vn/20-nhom-doi-tuong-duoc-cap-the-bao-hiem-y-te-mien-phi-tu-ngay-1-7-20250621141135706.htm,20 nhóm đối tượng được cấp thẻ bảo hiểm y tế miễn phí từ ngày 1-7,"Theo Luật Bảo hiểm y tế sửa đổi có hiệu lực từ 1-7, ngoài 16 nhóm đối tượng được ngân sách nhà nước đóng bảo hiểm y tế sẽ bổ sung thêm 4 nhóm đối tượng, nâng tổng số đối tượng được cấp thẻ bảo hiểm miễn phí lên 20.",Other,2025-06-23T08:07:38+07:00,Tuổi Trẻ,data/images/article_3516_image.png,non-clickbait,False,,False,
article_1938,https://baomoi.com/pogba-tai-xuat-san-co-thi-dau-dinh-cao-c52572471.epi,"Pogba tái xuất sân cỏ, thi đấu đỉnh cao",Tiền vệ Paul Pogba trở lại bóng đá đỉnh cao sau thời gian dài bị cấm thi đấu liên quan tới cáo buộc xét nghiệm có doping trong máu …,Thể thao,2025-06-23T06:48:00.000Z,Báo Mới,data/images/article_1938_image.png,non-clickbait,False,,False,
article_0362,https://thanhnien.vn/cuc-thi-hanh-an-dan-su-tphcm-ap-dung-bien-lai-dien-tu-tu-ngay-236-185250623095524089.htm,Cục Thi hành án dân sự TP.HCM: Áp dụng biên lai điện tử từ ngày 23.6,"Theo Cục Thi hành án dân sự TP.HCM, người dân chỉ cần ở nhà đóng tiền là có biên lai điện tử, tránh mất thời gian đi lại như biên lai giấy, trong quá trình tổ chức thi hành án.",Tin tức tổng hợp,2025-06-23T10:13:00+07:00,Thanh Niên,data/images/article_0362_image.png,non-clickbait,False,,False,
article_2252,https://vnexpress.net/trinh-sat-quat-nga-nghi-can-sat-hai-ba-chu-tiem-tap-hoa-4903895.html,Trinh sát quật ngã nghi can sát hại bà chủ tiệm tạp hóa,"Đồng Nai: Sau hơn 5 giờ truy lùng nghi can giết chủ tiệm tạp hóa cướp tài sản, các trinh sát hình sự bắt giữ Nguyễn Minh Phúc, 30 tuổi, khi đang bỏ trốn tại quận 1, TP HCM.",Other,2025-06-19T23:15:00+07:00,VnExpress,data/images/article_2252_image.png,non-clickbait,True,Đồng Nai,False,
article_3452,https://www.24h.com.vn/xe-may-xe-dap/can-canh-honda-dream-thai-1997-con-nguyen-ban-co-the-hoa-rong-khi-tai-xuat-c748a1608246.html,"Cận cảnh Honda Dream Thái 1997 còn nguyên bản có thể ""hóa rồng” khi tái xuất","Chiếc Honda Dream được một dân chơi xe ở Hà Nội sưu tầm, giờ vẫn còn nguyên bản, và chưa tăng xích, được đánh giá là ấn phẩm có thể hóa rồng khi “xuất quan”.",Xe & Vận tải,2024-10-06T15:00:00+07:00,24h,data/images/article_3452_image.png,clickbait,False,,False,
article_2004,https://vnexpress.net/on-trieu-luan-hanh-phuc-ben-nguoi-vo-thu-ba-4904439.html,Ôn Triệu Luân hạnh phúc bên người vợ thứ ba,"Ôn Triệu Luân, tài tử Hong Kong đóng ""Nghĩa bất dung tình"", biết ơn vợ cùng anh vượt khó khăn.",Other,2025-06-21T10:29:00+07:00,VnExpress,data/images/article_2004_image.png,non-clickbait,False,,False,
article_3199,https://www.24h.com.vn/giai-tri/diva-thanh-lam-sap-cuoi-c731a1673922.html,Diva Thanh Lam sắp cưới,Bác sĩ Bùi Tiến Hùng - ông xã ca sĩ Thanh Lam - cho biết họ đang chuẩn bị cho một đám cưới ấm cúng và giới hạn khách mời.,Giải trí & Showbiz,2025-06-19T07:38:56+07:00,24h,data/images/article_3199_image.png,non-clickbait,False,,False,
article_0086,https://thanhnien.vn/to-chuc-ky-thi-tot-nghiep-thpt-thuc-su-la-ngay-hoi-cua-toan-xa-hoi-185250618223808343.htm,Tổ chức kỳ thi tốt nghiệp THPT thực sự là ngày hội của toàn xã hội,"Thủ tướng nhấn mạnh Kỳ thi tốt nghiệp THPT năm 2025 diễn ra trong bối cảnh rất đặc biệt, khi cả nước tiến hành sắp xếp tổ chức bộ máy, tổ chức chính quyền địa phương 2 cấp.",Chính trị & An ninh,2025-06-19T06:13:00+07:00,Thanh Niên,data/images/article_0086_image.png,non-clickbait,False,,False,
article_1439,https://tuoitre.vn/lai-thu-innova-cross-tai-su-kien-toyota-cross-line-up-khach-chot-dat-coc-2025061615340071.htm,"Lái thử Innova Cross tại sự kiện Toyota Cross Line Up, khách 'chốt' đặt cọc","Sau hai lần đăng ký và kiên nhẫn chờ lịch, cuối cùng anh Nam đã có cơ hội lái thử Innova Cross vào cuối tuần vừa rồi. Ấn tượng mạnh mẽ từ buổi trải nghiệm đã khiến gia đình anh quyết định đặt cọc xe.",Xe & Vận tải,2025-06-17T08:30:00+07:00,Tuổi Trẻ,data/images/article_1439_image.png,non-clickbait,False,,False,
article_1809,https://thanhnien.vn/hoc-cach-vuot-qua-ap-luc-cuoc-song-18525062118581407.htm,Học cách vượt qua áp lực cuộc sống,"Thông qua các hoạt động chia sẻ, lắng nghe và thực hành, người trẻ thông hiểu và áp dụng các nguyên tắc phục hồi tâm lý để quản lý và giảm thiểu căng thẳng, lo âu và trầm cảm.",Giáo dục & Học đường,2025-06-21T19:55:00+07:00,Thanh Niên,data/images/article_1809_image.png,non-clickbait,False,,False,
article_1392,https://vnexpress.net/viem-nao-do-zona-than-kinh-kho-nhan-biet-4905041.html,Viêm não do zona thần kinh khó nhận biết,"Người mắc viêm não do zona thần kinh có vết sang thương nhỏ, cùng các dấu hiệu không điển hình như đau đầu, sốt, khiến bệnh khó nhận biết và chẩn đoán.",Other,2025-06-23T13:00:00+07:00,VnExpress,data/images/article_1392_image.png,non-clickbait,False,,False,
article_1543,https://www.saostar.vn/sao-sport/cai-ket-nghiet-nga-cho-thu-mon-bui-tien-dung-202506221925064761.html,Cái kết nghiệt ngã cho thủ môn Bùi Tiến Dũng,"Cánh cửa trụ hạng tưởng chừng đã mở ra cho thủ môn Bùi Tiến Dũng và Đà Nẵng, nhưng mọi thứ tan vỡ ở vài phút cuối tại… sân Pleiku.",Thể thao,2025-06-22T19:28:59.410+07:00,SaoStar,data/images/article_1543_image.png,clickbait,False,,False,
article_3604,https://baomoi.com/bo-noi-vu-huong-dan-chuyen-doi-doi-ten-thon-to-dan-pho-sau-sap-xep-c52575052.epi,"Bộ Nội vụ hướng dẫn chuyển đổi, đổi tên thôn, tổ dân phố sau sắp xếp","Bộ Nội vụ vừa hướng dẫn về việc chuyển đổi thôn, tổ dân phố và đổi tên thôn, tổ dân phố do trùng tên tại đơn vị hành chính cấp xã mới hình thành sau sắp xếp.",Other,2025-06-23T10:54:00.000Z,Báo Mới,data/images/article_3604_image.png,non-clickbait,False,,False,
article_3351,https://tuoitre.vn/phat-hien-nhom-mau-moi-ca-the-gioi-chi-mot-nguoi-co-20250623072704832.htm,"Phát hiện nhóm máu mới, cả thế giới chỉ một người có","Phải sau 15 năm, các nhà nghiên cứu mới phát hiện sự tồn tại của nhóm máu mới này.",Other,2025-06-23T07:42:33+07:00,Tuổi Trẻ,data/images/article_3351_image.png,clickbait,False,,False,
article_2491,https://vnexpress.net/pho-diem-toan-van-tieng-anh-thi-lop-10-cua-tp-hcm-4904849.html,"Phổ điểm Toán, Văn, Tiếng Anh thi lớp 10 của TP HCM","TP HCM: Môn Toán thoát ""dớp"" hơn 50% dưới điểm trung bình, trong khi phổ điểm thi lớp 10 môn Văn ổn định, môn Anh giảm, số điểm 10 ở cả ba môn ít hơn năm ngoái.",Other,2025-06-23T07:41:00+07:00,VnExpress,data/images/article_2491_image.png,non-clickbait,True,TP HCM,False,
article_0696,https://kenh14.vn/tu-edm-festival-den-mega-concert-kpop-dua-g-dragon-ve-viet-nam-ravolution-asia-bung-no-buoc-chuyen-minh-chien-luoc-215250622201221965.chn,Từ EDM Festival đến mega concert Kpop đưa G-Dragon về Việt Nam: Ravolution Asia bùng nổ bước chuyển mình chiến lược,"Từ những mùa lễ hội âm nhạc điện tử tiên phong đến siêu concert Kpop, Ravolution Asia đang viết nên hành trình đưa trải nghiệm âm nhạc Việt tiệm cận chuẩn mực toàn cầu.",Giải trí & Showbiz,2025-06-22T21:13:00,Kênh14,data/images/article_0696_image.png,clickbait,False,,False,
article_1160,https://vnexpress.net/du-an-d-homme-ban-giao-nha-trong-thang-6-4898518.html,Dự án D-Homme bàn giao nhà trong tháng 6,"Căn hộ D-Homme mặt tiền đường Hồng Bàng bàn giao trong tháng 6 với tiện ích nội khu hoàn thiện gồm hồ bơi, phòng gym, rạp chiếu phim, vườn trên không.",Other,2025-06-16T08:00:00+07:00,VnExpress,data/images/article_1160_image.png,non-clickbait,False,,False,
article_0323,https://vnexpress.net/thu-tuong-israel-con-toi-phai-hoan-cuoi-hai-lan-vi-cac-vu-tan-cong-4904456.html,Thủ tướng Israel: Con tôi phải hoãn cưới hai lần vì các vụ tấn công,"Ông Netanyahu nói đến ""tổn thất"" của mỗi người dân Israel trong xung đột với Iran, chia sẻ cái giá mà gia đình ông phải trả là phải hoãn đám cưới con trai.",Quốc tế,2025-06-21T12:43:00+07:00,VnExpress,data/images/article_0323_image.png,non-clickbait,False,,False,
article_0172,https://www.saostar.vn/giai-tri/nam-nsut-tung-la-thay-tran-thanh-noi-mot-cau-khien-ai-cung-xuc-dong-202506211032165544.html,"Nam NSƯT từng là thầy Trấn Thành nói một câu khiến ai cũng xúc động, cuộc sống hiện tại gây bất ngờ","Nam NSƯT này ngoài công việc diễn xuất còn là thầy của nhiều nghệ sĩ Việt đình đám hiện nay, trong đó có Trấn Thành.",Giải trí & Showbiz,2025-06-21T10:32:16.869+07:00,SaoStar,data/images/article_0172_image.png,clickbait,False,,False,
article_0072,https://thanhnien.vn/bao-chi-phai-tu-doi-moi-de-phat-trien-tuong-xung-voi-tam-voc-thoi-dai-185250621121259958.htm,Báo chí phải tự đổi mới để phát triển tương xứng với tầm vóc thời đại,"Báo chí phải không ngừng tự đổi mới để phát triển tương xứng với tầm vóc thời đại, với sự phát triển của đất nước, thực sự trở thành nền báo chí chuyên nghiệp, nhân văn, hiện đại, phục vụ sự nghiệp của Đảng, Nhà nước và nhân dân trên hành trình dựng xây và phát triển đất nước.",Chính trị & An ninh,2025-06-21T12:54:00+07:00,Thanh Niên,data/images/article_0072_image.png,non-clickbait,False,,False,
article_3546,https://vietnamnet.vn/ban-doc-giup-do-em-nguyen-thi-tra-my-mac-ung-thu-xuong-gan-90-trieu-dong-2411266.html,Bạn đọc giúp đỡ em Nguyễn Thị Trà My mắc ung thư xương gần 90 triệu đồng,"Nhiều bạn đọc Báo VietNamNet đã chung tay hỗ trợ em Trà My không may mắc ung thư xương số tiền 88.742.187 đồng, giúp em có kinh phí tiếp tục điều trị bệnh.",Other,2025-06-14T09:00:00+07:00,VietNamNet,data/images/article_3546_image.png,non-clickbait,False,,False,
article_1307,https://www.24h.com.vn/thi-truong-tieu-dung/vi-sao-nhieu-nguoi-dua-nhau-san-lung-dua-hau-tao-mini-c52a1674712.html,Vì sao nhiều người đua nhau săn lùng dưa hấu táo mini?,Dưa hấu táo mini đang tạo cơn sốt trong giới yêu trái cây lạ. Giá dao động từ 40.000–70.000 đồng/quả nhưng nhiều nơi vẫn không có hàng để bán.,Kinh doanh & Kinh tế,2025-06-22T11:38:26+07:00,24h,data/images/article_1307_image.png,clickbait,False,,False,
article_3115,https://thanhnien.vn/thong-tan-xa-viet-nam-ra-mat-chuyen-trang-thong-tin-da-phuong-tien-185250621154827114.htm,Thông tấn xã Việt Nam ra mắt chuyên trang thông tin đa phương tiện,Chuyên trang thông tin đa phương tiện ra mắt tiếp tục nhấn mạnh vai trò cơ quan truyền thông chủ lực đa phương tiện của Thông tấn xã Việt Nam và đáp ứng nhu cầu thông tin của công chúng trong kỷ nguyên số.,Other,2025-06-21T15:59:00+07:00,Thanh Niên,data/images/article_3115_image.png,non-clickbait,False,,False,
article_2847,https://thanhnien.vn/da-nang-dau-play-off-voi-binh-phuoc-cong-phuong-so-tai-bui-tien-dung-khi-nao-18525062219113634.htm,Đà Nẵng và Bình Phước đấu play-off tranh vé V-League: Công Phượng so tài Bùi Tiến Dũng khi nào?,CLB Đà Nẵng sẽ phải đấu play-off với Bình Phước để tranh suất dự V-League mùa tới.,Other,2025-06-22T19:33:00+07:00,Thanh Niên,data/images/article_2847_image.png,non-clickbait,False,,False,
article_1116,https://vnexpress.net/tan-hoang-minh-duoc-thi-diem-lam-du-an-1-800-ty-o-nha-trang-4904580.html,Tân Hoàng Minh được thí điểm làm dự án 1.800 tỷ ở Nha Trang,UBND tỉnh Khánh Hòa vừa cho doanh nghiệp thuộc Tập đoàn Tân Hoàng Minh thí điểm làm dự án có vốn 1.800 tỷ đồng tại Nha Trang.,Other,2025-06-21T21:47:00+07:00,VnExpress,data/images/article_1116_image.png,non-clickbait,False,,False,
article_3293,https://vnexpress.net/sac-do-cua-tiep-vien-hang-khong-vietjet-noi-bat-tai-paris-air-show-2025-4904910.html,Sắc đỏ của tiếp viên hàng không Vietjet nổi bật tại Paris Air Show 2025,"Phi hành đoàn Vietjet tham gia Paris Air Show 2025, thu hút sự chú ý nhờ màu đồng phục đỏ vàng, thể hiện hình ảnh về hãng hàng không năng động, hội nhập.",Other,2025-06-23T10:45:00+07:00,VnExpress,data/images/article_3293_image.png,non-clickbait,False,,False,
article_3302,https://vnexpress.net/quan-bun-bo-khong-chuan-vi-hue-hut-khach-o-pho-co-ha-noi-4903749.html,Quán bún bò 'không chuẩn vị Huế' hút khách ở phố cổ Hà Nội,"Nước dùng trong, thịt bò nạm giòn, hương vị không hoàn toàn chuẩn Huế nhưng quán bún cô Ly vẫn luôn đông nghịt khách.",Other,2025-06-21T08:00:00+07:00,VnExpress,data/images/article_3302_image.png,clickbait,False,,False,
article_3152,https://vietnamnet.vn/centreville-luong-son-gia-tri-that-tu-tai-san-huu-hinh-2413299.html,CentreVille Lương Sơn - giá trị thật từ tài sản hữu hình,"Nằm cận kề trung tâm Hà Nội, dự án CentreVille Lương Sơn mang đến giá trị thật từ tài sản hữu hình khi là một khu đô thị đang thành hình với hạ tầng quy hoạch đồng bộ, hệ sinh thái tiện ích nối dài.",Other,2025-06-20T10:00:00+07:00,VietNamNet,data/images/article_3152_image.png,non-clickbait,False,,False,
article_1419,https://vnexpress.net/suy-than-boi-thoi-quen-thuc-khuya-uong-nuoc-tang-luc-4904569.html,"Suy thận bởi thói quen thức khuya, uống nước tăng lực","Hà Nội: Bệnh nhân nam 21 tuổi thường xuyên uống nước tăng lực để tỉnh táo, thức khuya ôn bài, kết quả phải cấp cứu do phù chân, kiệt sức, bác sĩ chẩn đoán chức năng thận chỉ còn dưới 20%.",Other,2025-06-21T19:49:00+07:00,VnExpress,data/images/article_1419_image.png,non-clickbait,True,Hà Nội,False,
article_1044,https://www.24h.com.vn/kinh-doanh/thu-nhap-24-trieu-dong-gong-mua-nha-ha-noi-vo-chong-vo-mong-vi-kho-hon-thue-tro-c161a1674283.html,"Thu nhập 24 triệu đồng ""gồng"" mua nhà Hà Nội, vợ chồng ""vỡ mộng” vì khổ hơn thuê trọ","Để mua được nhà Hà Nội, ngoài mức thu nhập 24 triệu đồng/tháng, bố mẹ ở quê phải bán thêm miếng đất, cắm sổ đỏ, vay mượn ngân hàng và anh em họ hàng.",Kinh doanh & Kinh tế,2025-06-21T05:00:00+07:00,24h,data/images/article_1044_image.png,clickbait,False,,False,
article_1594,https://www.24h.com.vn/bong-da/truc-tiep-bong-da-juventus-wydad-thang-nhanh-de-doat-ve-som-fifa-club-world-cup-c48a1674839.html,Trực tiếp bóng đá Juventus - Wydad: Vlahovic lập công trên chấm penalty (FIFA Club World Cup),"(23h, 22/6, bảng G, FIFA Club World Cup 2025) Vlahovic chấm dứt mọi hy vọng giành điểm của Wydad khi ghi bàn thứ 4 cho Juventus.",Thể thao,2025-06-22T17:33:00+07:00,24h,data/images/article_1594_image.png,non-clickbait,False,,False,
article_2841,https://thanhnien.vn/doc-dao-giai-marathon-quoc-te-vtv-2025-tien-thuong-500-trieu-dong-185250623162343855.htm,"Độc đáo giải marathon quốc tế VTV 2025, tiền thưởng 500 triệu đồng","Giải marathon quốc tế VTV LPBank 2025 với chủ đề 'Nhịp điệu xuyên thời gian' có nhiều nét độc đáo, hứa hẹn mang đến cho cộng đồng chạy bộ nhiều trải nghiệm khó quên.",Other,2025-06-23T16:27:00+07:00,Thanh Niên,data/images/article_2841_image.png,non-clickbait,False,,False,
article_0433,https://www.saostar.vn/sac-mau-cuoc-song/phat-hien-bo-xuong-nguoi-trong-bon-chua-nuoc-o-dong-nai-202506222242329677.html,Phát hiện bộ xương người trong bồn chứa nước ở Đồng Nai,"Trong lúc leo lên mái tôn để sửa nước, một người thợ tá hoả phát hiện bộ xương người trong bồn chứa nước",Sức khỏe & Đời sống,2025-06-22T22:42:33.246+07:00,SaoStar,data/images/article_0433_image.png,non-clickbait,False,,False,
article_3535,https://vietnamnet.vn/bac-si-keu-goi-giup-nguoi-dan-ong-bi-bong-nang-khong-co-bao-hiem-nuoi-5-con-nho-2412011.html,Bác sĩ kêu gọi giúp người đàn ông bị bỏng nặng không có bảo hiểm nuôi 5 con nhỏ,"Được cấp cứu trong tình trạng “thập tử nhất sinh” vì nổ bình gas, người đàn ông trụ cột gia đình đang đối mặt với chi phí điều trị hơn 20 triệu đồng/ngày mà không có bảo hiểm y tế.",Other,2025-06-19T08:56:00+07:00,VietNamNet,data/images/article_3535_image.png,non-clickbait,False,,False,
article_1083,https://baomoi.com/gia-lai-bo-nhiem-tru-tri-chua-minh-tri-h-ia-pa-c52571844.epi,Gia Lai: Bổ nhiệm trụ trì chùa Minh Trí (H.Ia Pa) - Giác ngộ,"Sáng 22-6, nhân Lễ tưởng niệm lần thứ 2 Hòa thượng Thích Trí Yên, khai sơn chùa Minh Trí (xã Pờ Tó, H.Ia Pa), Ban Thường trực Ban Trị sự GHPGVN tỉnh tổ chức công bố quyết định bổ nhiệm Đại đức Thích Trung Thiện đảm nhiệm chức vụ trụ trì chùa.",Văn hóa & Nghệ thuật,2025-06-23T05:26:00.000Z,Báo Mới,data/images/article_1083_image.png,non-clickbait,False,,False,
article_0716,https://www.saostar.vn/vong-quanh-the-gioi/ty-phu-nga-chia-gan-14-ty-do-cho-100-nguoi-con-tren-khap-the-gioi-202506211128213823.html,Tỷ phú Nga công bố di chúc chia hơn 300 nghìn tỷ đồng cho 100 người con khắp thế giới,Tỷ phú khiến dư luận xôn xao trước chia sẻ mới nhất của mình,Quốc tế,2025-06-21T11:35:12.703+07:00,SaoStar,data/images/article_0716_image.png,clickbait,False,,False,
article_3314,https://vnexpress.net/du-luon-dong-co-lao-vao-du-khach-tren-bien-bai-chay-4903659.html,Dù lượn động cơ lao vào du khách trên biển Bãi Cháy,"Quảng Ninh: Trong lúc cất cánh ở bãi biển Bãi Cháy, chiếc dù lượn gắn động cơ đã lao vào du khách, trong đó có một trẻ nhỏ.",Other,2025-06-19T15:02:00+07:00,VnExpress,data/images/article_3314_image.png,non-clickbait,True,Quảng Ninh,False,
article_3532,https://vietnamnet.vn/ban-doc-giup-do-em-hoang-tien-dat-suy-than-giai-doan-cuoi-hon-51-trieu-dong-2412227.html,Bạn đọc giúp đỡ em Hoàng Tiến Đạt suy thận giai đoạn cuối hơn 51 triệu đồng,"Báo VietNamNet vừa trao số tiền 51.637.535 đồng, tấm lòng của bạn đọc giúp đỡ em Hoàng Tiến Đạt bị suy thận giai đoạn cuối.",Other,2025-06-21T08:45:00+07:00,VietNamNet,data/images/article_3532_image.png,non-clickbait,False,,False,
article_2678,https://www.24h.com.vn/thoi-trang/truc-tiep-chung-ket-hoa-hau-hoan-vu-viet-nam-xuan-hanh-quyen-luc-vo-chong-khanh-van-va-dan-sao-do-bo-tham-do-c78a1674648.html,Nguyễn Hoàng Phương Linh chính thức đăng quang Hoa hậu Hoàn vũ Việt Nam 2025!,"Người kế nhiệm Hoa hậu Xuân Hạnh đã chính thức lộ diện, kết quả của Hoa hậu Hoàn vũ Việt Nam gây bàn tán trên MXH.",Other,2025-06-21T19:51:00+07:00,24h,data/images/article_2678_image.png,non-clickbait,False,,False,
article_2443,https://baomoi.com/chieu-tro-khien-sua-hiup-gia-van-ban-chay-du-gia-cao-ngat-nguong-c52573782.epi,Chiêu trò khiến sữa HIUP giả vẫn bán chạy dù giá cao ngất ngưởng,"Sữa HIUP bán đắt gấp 5 lần giá xuất xưởng, thành phần đăng ký không đạt chất lượng nhưng vẫn bán chạy, trong đó có yếu tố người nổi tiếng quảng bá và khuyến mại hấp dẫn.",Other,2025-06-23T09:23:00.000Z,Báo Mới,data/images/article_2443_image.png,clickbait,False,,False,
article_0581,https://vnexpress.net/cach-nao-giam-thuc-chat-nhung-dieu-kien-kinh-doanh-cho-doanh-nghiep-4903868.html,Cách nào giảm thực chất những điều kiện kinh doanh cho doanh nghiệp?,"Nhiều thủ tục đang ""vướng chân"" doanh nghiệp, như một Fintech có thể cần tới 5 người chuyên làm báo cáo gửi 5 Bộ và cơ quan ngang Bộ quản lý.",Kinh doanh & Kinh tế,2025-06-21T09:09:00+07:00,VnExpress,data/images/article_0581_image.png,clickbait,False,,False,
article_0184,https://www.24h.com.vn/tin-tuc-trong-ngay/tai-xe-dung-xe-ngu-tren-cao-toc-gay-tai-nan-kinh-hoang-doi-dien-muc-phat-nao-c46a1674803.html,Tài xế dừng xe ngủ trên cao tốc gây tai nạn kinh hoàng đối diện mức phạt nào?,"Dừng xe không đúng quy định trên cao tốc gây tai nạn, ngoài bị phạt hành chính, trừ điểm giấy phép lái xe, tài xế còn đối diện án phạt tù.",Tin tức tổng hợp,2025-06-22T12:48:42+07:00,24h,data/images/article_0184_image.png,non-clickbait,False,,False,
article_1992,https://vnexpress.net/hoai-an-ra-album-ve-truyen-thuyet-co-tich-viet-4904721.html,"Hoài An ra album về truyền thuyết, cổ tích Việt","Nhạc sĩ Hoài An ra album ""Hồn Việt"", tuyển tập ca khúc lấy cảm hứng từ sử tích nước nhà như ""Trương Chi - Mỵ Nương"", ""Truyền thuyết Cổ Loa"".",Other,2025-06-22T16:03:00+07:00,VnExpress,data/images/article_1992_image.png,non-clickbait,False,,False,
